,ProductKey,Name,NumberCatalog,Gender,Brand,Price,Color,Details,Sole,Upper,Type,GlobalRank,Reviews,RankSize,RankComfort,RankQuality
190,120718375,Puma Cali Dream trainers,131,Women,puma,354.25,white/acid blue,8,Rubber Other,Other,shoe,5,6,144.448,288.896,288.896
191,123284280,Puma Cilia chunky trainers,134,Women,puma,280.0,white,9,Rubber Other,Textile Other,shoe,5,11,154.078,292.109,276.057
192,120718390,Puma Teveris Nitro trainers,135,Women,puma,330.63,grey,8,Rubber Other,Textile Other,shoe,5,29,179.755,285.688,292.109
193,120718381,Puma Teveris Nitro trainers,135,Women,puma,445.0,beige,8,Rubber Other,Other,shoe,5,7,182.969,298.526,285.688
194,120718369,Puma Teveris Nitro trainers,135,Women,puma,330.63,white/silver,8,Rubber Other,Textile Other,shoe,5,4,160.5,282.479,301.74
195,120718380,Puma Teveris Nitro trainers,135,Women,puma,330.63,black/silver,7,Rubber Other,Textile Other,shoe,5,5,192.599,256.797,272.849
196,120718373,Puma Teveris Nitro trainers,135,Women,puma,330.63,off white/pink,8,Rubber Other,Textile Other,shoe,5,3,160.5,295.318,321.0
197,116089562,adidas Originals Astir trainers,136,Women,adidas,450.0,white,8,Other,Other,trainers,5,245,144.448,160.5,240.75
198,118703361,adidas Originals Forum Low Luxe trainers,147,Women,adidas,525.0,white,7,Rubber Other,Textile Other,trainers,5,3,134.818,0.0,0.0
199,117344156,Vans Classic Authentic black trainers,148,Women,vans,202.05,black,5,Other,Textile Other,shoe,5,7,138.026,227.906,263.219
200,117633353,Vans Classic Authentic triple black trainers,148,Women,vans,220.42,black,7,Other,Textile Other,shoe,5,4,160.5,240.75,301.74
201,1965568,Fila Interation trainers,149,Women,fila,475.0,grey,8,Rubber Other,Textile Other,trainers,5,4,141.24,240.75,282.479
202,106784292,Fila,149,Women,fila,312.26,ecru,9,Rubber Other,Textile Other,trainers,5,12,105.927,234.328,272.849
203,117345706,Fila,149,Women,fila,330.63,green,8,Rubber Other,Textile Other,trainers,5,5,128.396,304.948,272.849
204,117366967,adidas Originals Ozweego trainers,155,Women,adidas,500.0,silver,9,Rubber Other,Textile Other,trainers,5,813,163.708,221.49,240.75
205,113318425,adidas Originals Niteball trainers,157,Women,adidas,475.0,off white,10,Rubber Other,Textile Other,trainers,5,3,160.5,295.318,295.318
206,117633440,Vans Old Skool platform trainers,158,Women,vans,390.0,black,7,Other,Textile Other,trainers,5,10,160.5,288.896,304.948
207,113446923,Vans Old Skool Platform trainers,158,Women,vans,253.48,white,7,Rubber Other,Other,trainers,5,20,163.708,211.859,237.536
208,117633405,Vans Old Skool black platform trainers,158,Women,vans,272.9,black,11,Other,Textile Other,trainers,5,7,218.276,285.688,263.219
209,115876472,adidas Originals 3MC trainers,160,Women,adidas,315.0,white,6,Rubber Other,Textile Other,trainers,5,893,157.286,202.229,301.74
210,117488434,adidas Originals 3MC trainers,160,Women,adidas,238.79,white,9,Other,Textile Other,trainers,5,920,157.286,215.068,276.057
211,118703370,adidas Originals ZX 22 boost trainers,162,Women,adidas,375.24,brown,10,Rubber Other,Other,trainers,5,343,157.286,0.0,0.0
212,118703346,adidas Originals ZX 22 boost trainers,162,Women,adidas,500.0,black,10,Rubber Other,Other,trainers,5,18,157.286,80.25,240.75
213,117382626,Vans Old Skool platform trainers,163,Women,vans,291.27,black,11,Other,Textile Other,trainers,5,7,182.969,298.526,308.156
214,119653792,Vans Lowland trainers,168,Women,vans,445.0,white,9,Rubber Other,Textile Other,trainers,5,4,160.5,282.479,301.74
215,118660290,Reebok Classic Club C Vintage Trainers In Chalk With Green,169,Women,reebok,475.0,white/green,7,Other,LeatherOther,trainers,5,4,160.5,266.427,186.177
216,119388531,adidas Originals Stan Smith trainers,171,Women,adidas,393.61,brown,11,Rubber Other,Textile Other,trainers,5,12,166.917,0.0,0.0
217,119388543,adidas Originals Campus 00s trainers,172,Women,adidas,395.0,green,8,Rubber Other,Other,trainers,5,68,157.286,282.479,282.479
218,115876470,adidas Originals Campus 00's trainers,172,Women,adidas,395.0,mblue,7,Rubber Other,Textile Other,trainers,5,61,160.5,288.896,304.948
219,119388544,adidas Originals Campus next generation trainers,172,Women,adidas,395.0,bark/ cloud white,7,Rubber Other,Textile Other,trainers,5,57,160.5,321.0,321.0
220,121433389,Puma X Dua Lipa Mayze SD Trainers,173,Women,puma,393.61,black,8,Rubber Other,LeatherOther,shoe,3,7,128.396,144.448,202.229
221,1958907,Vans Old Skool Leopard print trainers,174,Women,vans,192.87,black,8,Other,Other,trainers,5,23,166.917,272.849,295.318
222,2010112,Vans Classic Old Skool trainers,174,Women,vans,215.43,black,11,Other,Textile Other,trainers,5,145,166.917,279.266,292.109
223,110228392,Vans Shiny Party Old Skool trainers,174,Women,vans,196.8,black,11,Rubber Other,Textile Other,trainers,4,4,160.5,260.005,260.005
224,114898673,Vans UA Old Skool Peace paisley trainers,174,Women,vans,370.0,black,10,Rubber Other,Textile Other,trainers,5,7,160.5,227.906,276.057
225,114898638,Vans UA Old Skool Floral checkerboard trainers,174,Women,vans,370.0,black,12,Rubber Other,Other,trainers,5,5,160.5,304.948,304.948
226,114898685,Vans UA Old Skool trainers,174,Women,vans,170.56,light blue,8,Other,Other,trainers,5,6,176.547,240.75,256.797
227,117613983,Vans Old Skool checkerboard trainers,174,Women,vans,365.0,white,8,Rubber Other,Textile Other,trainers,5,4,160.5,260.005,301.74
228,119653736,Vans Old Skool trainers,174,Women,vans,470.0,blue,12,Rubber Other,Textile Other,trainers,4,3,160.5,160.5,240.75
229,119388522,adidas Originals ADI2000 trainers,182,Women,adidas,312.26,purple,8,Rubber Other,Textile Other,trainers,5,19,147.656,0.0,0.0
230,119388533,adidas Originals Nizza bonega trainers,184,Women,adidas,475.0,black,8,Rubber Other,Textile Other,trainers,5,24,157.286,0.0,0.0
231,118703374,adidas Originals Oznova trainers,185,Women,adidas,580.0,grey,7,Rubber Other,Textile Other,trainers,5,7,195.807,0.0,0.0
232,118660295,Reebok club C double trainers,186,Women,reebok,312.26,white/blue,8,Rubber Other,LeatherOther,trainers,5,16,160.5,321.0,321.0
233,115892525,Reebok Club C Double trainers,186,Women,reebok,415.0,white,7,Rubber Other,Textile Other,trainers,5,423,99.5052,282.479,260.005
234,115892517,Reebok Club C Double trainers,186,Women,reebok,415.0,white,7,Other,Other,trainers,5,428,150.87,295.318,311.37
235,118660283,Reebok Club C double trainers,186,Women,reebok,354.25,white/beige,8,Rubber Other,LeatherOther,trainers,5,14,80.25,321.0,321.0
236,115876464,adidas Originals Court Tourino trainers,188,Women,adidas,395.0,pink,8,Rubber Other,Textile Other,trainers,5,55,157.286,321.0,321.0
237,1965630,adidas Originals Forum Bold trainers,190,Women,adidas,500.0,white,7,Other,Other,trainers,5,597,154.078,224.698,285.688
238,115924665,adidas Running Supernova 2 trainers,193,Women,adidas,475.0,black,8,Other,Other,trainers,5,50,138.026,80.25,202.229
239,115924666,adidas Running Supernova 2 trainers,193,Women,adidas,354.25,mid green,9,Other,Other,trainers,5,50,141.24,240.75,240.75
240,115924659,adidas Running Supernova 2 trainers,193,Women,adidas,330.63,white,10,Other,Other,trainers,5,49,138.026,321.0,321.0
241,115892520,Reebok Club C Double Geo trainers,202,Women,reebok,330.63,white,9,Rubber Other,LeatherOther,trainers,5,195,160.5,80.25,80.25
242,118703352,adidas Originals Nizza Trek boots,209,Women,adidas,395.0,black,7,Other,Other,trainers,5,3,160.5,321.0,321.0
243,119653798,Vans Old Skool stackform trainers,212,Women,vans,415.0,white,7,Other,Textile Other,shoe,5,3,186.177,295.318,295.318
244,114898639,Vans UA Old Skool Stackform suede/canvas trainers,212,Women,vans,312.26,black,12,Other,Other,trainers,5,16,166.917,266.427,295.318
245,114898688,Vans UA Old Skool Stackform suede/canvas trainers,212,Women,vans,415.0,black,11,Other,Other,trainers,5,17,160.5,269.635,292.109
246,119653741,Vans Old Skool stackform trainers,212,Women,vans,470.0,teal,8,Rubber Other,Textile Other,shoe,5,3,160.5,321.0,321.0
247,119388534,adidas Originals Nizza platform trainers,214,Women,adidas,345.0,red,7,Rubber Other,Textile Other,trainers,5,22,166.917,0.0,0.0
248,122754032,Puma PWRframe TR deco glam trainers,217,Women,puma,415.0,black,9,Rubber Other,LeatherOther,shoe,5,3,186.177,321.0,321.0
249,120718391,Puma Mayze Stack trainers,218,Women,puma,414.6,white/oatmeal,7,Rubber Other,LeatherOther,shoe,5,6,160.5,240.75,321.0
250,120718389,Puma Mayze Stack trainers,218,Women,puma,555.0,white,8,Rubber Other,LeatherOther,shoe,4,12,125.188,189.385,205.438
251,120718395,Puma Mayze Stack trainers,218,Women,puma,414.6,white/pink,8,Rubber Other,LeatherOther,shoe,5,3,160.5,240.75,295.318
252,120718366,Puma Mayze Stack trainers,218,Women,puma,414.6,white/black,9,Rubber Other,LeatherOther,shoe,5,9,147.656,263.219,295.318
253,123284266,Puma Cali Dream trainers,219,Women,puma,500.0,white/black,7,Rubber Other,LeatherOther,shoe,5,3,160.5,266.427,295.318
254,117366991,adidas Originals Retropy F90 trainers,220,Women,adidas,395.0,white,9,Rubber Other,Textile Other,trainers,5,10,176.547,321.0,301.74
255,116089566,adidas Originals Forum low trainers,226,Women,adidas,401.48,white,7,Rubber Other,Textile Other,trainers,5,527,154.078,282.479,160.5
256,119388525,adidas Originals Ozweego trainers,229,Women,adidas,500.0,white,8,Rubber Other,Textile Other,trainers,5,3,160.5,0.0,0.0
257,118653752,adidas Running Pureboost 22 trainers,234,Women,adidas,580.0,black,9,Other,Other,trainers,4,5,160.5,0.0,0.0
258,117344259,Vans Classic Slip-On Platform checkerboard trainers,237,Women,vans,272.9,black,7,Other,Other,shoe,5,5,176.547,272.849,288.896
259,119653796,Vans Classic slip-on platform trainers,237,Women,vans,251.91,black,6,Rubber Other,Textile Other,shoe,4,4,160.5,282.479,221.49
260,116089555,adidas Originals Superstar trainers,238,Women,adidas,450.0,white,8,Rubber Other,Textile Other,trainers,4,4,160.5,321.0,321.0
261,108164159,adidas Originals Swift Run X trainers,240,Women,adidas,395.0,black,9,Rubber Other,Textile Other,trainers,4,6,192.599,321.0,0.0
262,110098838,adidas Originals Swift Run 22 trainers,240,Women,adidas,296.52,black,9,Other,Other,trainers,4,9,170.125,256.797,256.797
263,119388562,adidas Originals 'ski chic' Astir trainers,245,Women,adidas,450.0,brown,8,Rubber Other,Textile Other,trainers,5,151,147.656,0.0,0.0
264,119653762,Vans Old Skool stacked canvas trainers,250,Women,vans,445.0,beige,7,Rubber Other,Textile Other,trainers,5,6,192.599,272.849,272.849
265,115892524,Reebok Club C Geo Mid trainers,251,Women,reebok,500.0,white,8,Rubber Other,LeatherOther,trainers,5,18,160.5,240.75,240.75
266,115892514,Reebok Club C Geo Mid trainers,251,Women,reebok,448.71,oatmeal,6,Rubber Other,LeatherOther,trainers,5,18,160.5,321.0,321.0
267,1870030,adidas Originals Stan Smith trainers,253,Women,adidas,420.0,white,8,Other,Other,trainers,5,5,163.708,288.896,295.318
268,1869805,adidas Originals Stan Smith trainers,253,Women,adidas,312.26,white,8,Other,Other,trainers,5,5,163.708,266.427,266.427
269,1870037,adidas Originals Stan Smith trainers,253,Women,adidas,335.88,white,8,Other,Other,trainers,5,6,163.708,256.797,266.427
270,116089556,adidas Originals Forum Bonega trainers,263,Women,adidas,580.0,white,10,Rubber Other,LeatherOther,trainers,5,6,134.818,80.25,80.25
271,120609950,Puma Cali Dream trainers,264,Women,puma,330.63,white/black,7,Rubber Other,LeatherOther,shoe,4,9,150.87,240.75,295.318
272,117488428,adidas Originals Nizza platform trainer,267,Women,adidas,345.0,white,9,Other,Textile Other,trainers,5,1,144.448,0.0,0.0
273,115892509,Reebok Club C 85 trainers,271,Women,reebok,475.0,white,8,Rubber Other,LeatherOther,trainers,5,158,121.979,121.979,282.479
274,1442301,Reebok Club C 85 trainers In White,271,Women,reebok,194.18,white,7,Other,Other,trainers,5,2,160.5,285.688,295.318
275,103114947,Reebok Club C 85 trainers,271,Women,reebok,181.06,white,9,Other,Other,trainers,5,32,179.755,288.896,298.526
276,103114850,Reebok Club C 85 trainers,271,Women,reebok,199.17,grey,7,Other,Other,trainers,3,6,160.5,224.698,192.599
277,113521968,Reebok Club C Clean trainers,271,Women,reebok,475.0,beige,7,Rubber Other,LeatherOther,trainers,3,20,41.7292,121.979,282.479
278,115892516,Reebok Club C 85 trainers,271,Women,reebok,415.0,white,9,Rubber Other,LeatherOther,trainers,5,25,160.5,282.479,321.0
279,115892512,Reebok Classic Club C Vintage Trainers In Chalk With Green,271,Women,reebok,475.0,chalk,8,Other,LeatherOther,trainers,5,169,179.755,247.167,272.849
280,118658707,adidas Terrex Voyager 21 Canvas trainers,273,Women,adidas,450.0,pink,9,Other,Other,trainers,5,16,150.87,321.0,240.75
281,117488444,adidas Originals Swift Run 22 trainers,277,Women,adidas,395.0,white,8,Other,Other,trainers,3,4,202.229,0.0,0.0
282,117366980,adidas Originals Court Tourino bold trainers,286,Women,adidas,227.51,pink,7,Rubber Other,Textile Other,trainers,4,5,160.5,0.0,160.5
283,2010124,Vans SK8-Hi trainers,287,Women,vans,231.39,black,9,Other,Textile Other,trainers,5,54,170.125,279.266,298.526
284,114898633,Vans UA SK8-Hi Peace paisley trainers,287,Women,vans,293.89,black,11,Rubber Other,Textile Other,trainers,5,3,160.5,321.0,321.0
285,114898682,Vans UA SK8-Hi Floral checkerboard trainers,287,Women,vans,251.91,black,11,Rubber Other,Other,trainers,5,4,160.5,260.005,282.479
286,115973307,Reebok Running Floatride Energy 4 trainers,291,Women,reebok,415.0,pink,9,Other,Other,trainers,5,20,160.5,240.75,240.75
287,107896094,Reebok Running Floatride Energy 4 trainers,291,Women,reebok,335.88,black,8,Rubber Other,Textile Other,trainers,5,14,182.969,285.688,253.589
288,118660289,Reebok club C double geo mid trainers,292,Women,reebok,500.0,white/red,7,Rubber Other,LeatherOther,trainers,5,17,0.0,0.0,0.0
289,2010165,Vans Classic Slip-On trainers,293,Women,vans,290.0,black,6,Other,Textile Other,plimsolls,5,38,157.286,292.109,304.948
290,2039951,Vans Classic Slip-On checkerboard trainers,293,Women,vans,231.44,black/white,8,Other,Textile Other,plimsolls,5,65,166.917,279.266,288.896
291,114898670,Vans UA Classic Slip-On Flame trainers,293,Women,vans,231.44,black,10,Other,Other,trainers,4,3,134.818,186.177,186.177
292,118660297,Reebok club C double trainers,295,Women,reebok,415.0,white/orange,7,Rubber Other,LeatherOther,trainers,5,9,0.0,0.0,0.0
293,110693798,Puma Suede Mayu trainers,300,Women,puma,420.0,beige,8,Rubber Other,LeatherOther,trainers,2,8,160.5,96.2969,208.646
294,115933562,adidas Terrex Trail Agravic Flow 2 trainers,316,Women,adidas,630.0,mid blue,8,Other,Other,trainers,4,5,144.448,0.0,0.0
295,115876456,adidas Originals Stan Smith trainers,320,Women,adidas,420.0,white,8,Rubber Other,Textile Other,trainers,5,840,160.5,0.0,0.0
296,116089571,adidas Originals ZX 22 Boost trainers,322,Women,adidas,500.0,white,10,Rubber Other,Textile Other,trainers,5,18,157.286,321.0,321.0
297,116089577,adidas Originals Retropy E5 trainers,323,Women,adidas,500.0,white,9,Rubber Other,Textile Other,trainers,5,19,157.286,0.0,0.0
298,116089565,adidas Originals GS Court platform trainers,325,Women,adidas,335.88,white,8,Rubber Other,Textile Other,trainers,5,74,154.078,0.0,0.0
299,115876435,adidas Originals Forum Bold trainers,326,Women,adidas,330.63,white,8,Rubber Other,Textile Other,trainers,5,494,154.078,218.276,276.057
300,115876448,adidas Originals ZX 22 Boost trainers,327,Women,adidas,500.0,white,10,Rubber Other,Textile Other,trainers,5,47,150.87,240.75,160.5
301,115964558,adidas Running Supernova 2 trainers,329,Women,adidas,475.0,black,9,Other,Other,trainers,5,23,121.979,321.0,282.479
302,116089561,adidas Originals Courtic trainers,330,Women,adidas,450.0,white,7,Rubber Other,Textile Other,trainers,5,3,186.177,266.427,321.0
303,119388530,adidas Originals Stan Smith bonega trainers,338,Women,adidas,525.0,black,9,Rubber Other,Textile Other,trainers,5,42,99.5052,0.0,0.0
304,117633488,Puma Cali Dream colour pop trainers,351,Women,puma,375.24,white/pink,7,Rubber Other,Textile Other,shoe,5,3,160.5,295.318,321.0
305,117382545,Vans Classic Old Skool trainers,356,Women,vans,308.59,black,7,Other,Textile Other,shoe,5,3,202.229,321.0,321.0
306,118653761,adidas Running SL20.3 trainers,362,Women,adidas,519.56,red,8,Other,Other,trainers,4,10,121.979,0.0,0.0
307,113318413,adidas Originals ZX 22 Boost trainers,366,Women,adidas,525.0,off white,10,Rubber Other,Textile Other,trainers,5,26,157.286,80.25,321.0
308,115964537,adidas Running Adizero RC 4 trainers,368,Women,adidas,475.0,bright pink,9,Other,Other,trainers,4,9,134.818,0.0,0.0
309,110693783,Puma Mayze Mid chunky trainers,370,Women,puma,475.0,white,9,Rubber Other,Other,chunky,5,17,182.969,282.479,311.37
310,119388520,adidas Originals Forum bonega trainers,383,Women,adidas,610.0,black,9,Rubber Other,Textile Other,trainers,5,5,144.448,0.0,0.0
311,117578392,Converse unisex Chuck Taylor All Star hi trainers,389,Women,converse,236.16,sand dune/,8,Rubber Other,Textile Other,shoe,5,4,160.5,301.74,301.74
312,116525050,New Balance 373 trainers,390,Women,new balance,445.0,grey,5,Rubber Other,Other,shoe,3,4,141.24,221.49,282.479
313,116803763,ASOS DESIGN Wide Fit Monster chunky loafers,394,Women,asos design,160.0,black,7,Other,Other,loafers,4,32,176.547,221.49,266.427
314,109348674,ASOS DESIGN Wide Fit Samber slingback stiletto heels,395,Women,asos design,160.0,black,6,Other,Textile Other,heels,5,90,154.078,243.958,247.167
315,109348675,ASOS DESIGN Wide Fit Samber slingback stiletto heels,395,Women,asos design,160.0,natural/tan,6,Other,Textile Other,heels,4,24,176.547,231.12,240.75
316,109348687,ASOS DESIGN Wide Fit Samber slingback stiletto heels,395,Women,asos design,160.0,ivory satin,6,Other,Textile Other,shoe,4,22,150.87,205.438,221.49
317,109348697,ASOS DESIGN Wide Fit Samber slingback stiletto heels,395,Women,asos design,93.68,pink,5,Other,Textile Other,heels,4,44,179.755,266.427,272.849
318,116057360,ASOS DESIGN Wide Fit Samber slingback stiletto heels,395,Women,asos design,160.0,glitter,6,Other,Other,heels,5,27,176.547,240.75,272.849
319,119162582,ASOS DESIGN Wide Fit Princess bow slingback high shoes,396,Women,asos design,200.0,gold/pink,7,Other,Textile Other,shoe,5,9,231.12,186.177,276.057
320,109269301,ASOS DESIGN Wide Fit Flume sporty flat sandals,397,Women,asos design,57.73,off white,7,Other,Other,sandals,3,15,215.068,86.6667,160.5
