ProductKey,Name,NumberCatalog,Gender,Brand,Price,Color,Details,Type,MaterialSoleRubber,MaterialSolePolyester,MaterialSoleTextile,MaterialSoleThermoplasticPolyurethane,MaterialSoleLeather,MaterialSoleOther,MaterialUpperRubber,MaterialUpperPolyester,MaterialUpperTextile,MaterialUpperThermoplasticPolyurethane,MaterialUpperLeather,MaterialUpperOther,GlobalRank,Reviews,RankSize,RankComfort,RankQuality
118795256,New Balance 530 trainers in white and green - exclusive to ASOS,11,Women,New Balance,525,WHITE/GREEN,"Exclusive to ASOS , Low-profile design , Pull tab for easy entry , Lace-up fastening , Padded tongue and cuff , Signature New Balance branding , ABZORB midsole provides lightweight cushioning , Durable rubber outsole , Textured grip tread",Trainers,100,0,0,0,0,0,0,0,0,0,100,0,4.3,23,179.755,285.688,276.057
121863343,New Balance 530 trainers in white and silver,11,Women,New Balance,525,WHITE/SILVER,"New kicks for your 'fit , Low-profile design , Pull tab for easy entry , Lace-up fastening , Padded tongue and cuff , Signature New Balance branding , Durable rubber outsole , Textured grip tread",Shoes,100,0,0,0,0,0,0,0,100,0,0,0,4.2,5,141.24,321,301.74
118795259,New Balance 608 trainers in white and burgundy - exclusive to ASOS,12,Women,New Balance,395,WHITE/BURGUNDY,"Exclusive to ASOS , Low-profile design , Pull tab for easy entry , Lace-up fastening , Padded tongue and cuff , Signature New Balance branding , ABZORB mid-foot cushioning for added shock absorption , IMEVA midsole for lightweight cushioning , Durable rubber outsole , Textured grip tread",Trainers,100,0,0,0,0,0,0,0,0,0,100,0,4.6,10,121.979,256.797,321
1939710,New Balance 608 chunky trainers in white,12,Women,New Balance,395,White,"Choose your players , Pull tabs for easy entry , Lace-up fastening , Padded tongue and cuff  , Signature New Balance branding , ABZORB cushioning to midfoot for added shock absorption , Chunky sole , Textured grip tread",Trainers,0,0,0,0,0,100,0,0,100,0,0,50,4.6,166,125.188,279.266,292.109
118795254,New Balance 608 trainers in white and green - exclusive to ASOS,12,Women,New Balance,475,WHITE/GREEN,"Exclusive to ASOS , Low-profile design , Pull tab for easy entry , Lace-up fastening , Padded tongue and cuff , Signature New Balance branding , ABZORB mid-foot cushioning for added shock absorption , IMEVA midsole for lightweight cushioning , Durable rubber outsole , Textured grip tread",Trainers,100,0,0,0,0,0,0,0,0,0,100,0,4.2,27,128.396,237.536,263.219
118703355,adidas Originals Ozweego trainers in beige,13,Women,adidas Originals,525,BROWN,"Choose your players , Low-profile design , Lace-up fastening , Padded tongue and cuff , Signature adidas branding , Adiprene and Adiprene+ heel and forefoot cushioning , EVA midsole provides added comfort , Chunky sole , Textured grip tread",Trainers,0,0,0,0,0,0,0,0,0,0,0,0,3.8,9,131.609,240.75,292.109
118703378,adidas Originals Ozweego trainers in green,13,Women,adidas Originals,500,GREEN,"Made for unboxing , Low-profile design , Lace-up fastening , Signature adidas branding , Adiprene and Adiprene+ heel and forefoot cushioning , EVA midsole provides lightweight cushioning , Durable rubber outsole , Textured grip tread",Trainers,0,0,0,0,0,0,0,0,0,0,0,0,4.8,812,163.708,240.75,321
118795256,New Balance 530 trainers in white and green - exclusive to ASOS,14,Women,New Balance,525,WHITE/GREEN,"Exclusive to ASOS , Low-profile design , Pull tab for easy entry , Lace-up fastening , Padded tongue and cuff , Signature New Balance branding , ABZORB midsole provides lightweight cushioning , Durable rubber outsole , Textured grip tread",Trainers,100,0,0,0,0,0,0,0,0,0,100,0,4.3,23,179.755,285.688,276.057
1637761,New Balance 530 trainers in white silver and blue,14,Women,New Balance,525,White,"This item is excluded from promo , Lace-up fastening  , Branded tongue and cuff , Padded for comfort , ABZORB® midsole provides lightweight cushioning , Chunky sole , Moulded tread",Trainers,0,0,0,0,0,100,0,0,50,0,0,50,4.7,111,163.708,295.318,292.109
1805478,New Balance 530 metallic trainers in white,14,Women,New Balance,525,Munsell white,"This item is excluded from promo , Pull tab for easy entry , Low-profile design , Lace-up fastening , Padded tongue and cuff  , Signature New Balance branding  , ABZORB midsole provides lightweight cushioning , Durable rubber outsole , Textured grip tread , Box shows US to be size and a half smaller and European size to be half a size smaller , Please order your normal size",Trainers,0,0,0,0,0,100,0,0,50,0,0,50,4.6,139,160.5,288.896,285.688
109518354,New Balance 530 trainers in white and pastel pink,14,Women,New Balance,525,WHITE,"Next stop: checkout , Low-profile design , Pull tab for easy entry , Lace-up fastening , Padded tongue and cuff , Signature New Balance branding , ABZORB midsole provides lightweight cushioning , Durable rubber outsole , Textured grip tread",Trainers,0,0,0,0,0,100,0,0,50,0,0,50,4.5,27,157.286,311.37,292.109
116709757,New Balance 530 trainers in navy and silver,14,Women,New Balance,525,NAVY/SILVER,"Your casualwear companions , Low-profile design , Pull tab for easy entry , Lace-up fastening , Branded tongue and cuff , Signature New Balance branding , ABZORB® midsole provides lightweight cushioning , Chunky sole , Textured grip tread",Trainers,100,0,0,0,0,0,0,0,100,0,0,0,4.7,6,144.448,321,288.896
116709756,New Balance 530 trainers in cream and silver,14,Women,New Balance,525,CREAM/SILVER,"New-season MVPs , Low-profile design , Lace-up fastening , Padded tongue and cuff , Signature New Balance branding , ABZORB midsole provides lightweight cushioning and is designed to absorb impact , Durable rubber outsole , Textured grip tread",Trainers,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
116709752,New Balance 530 trainers in beige and silver - exclusive to ASOS,14,Women,New Balance,525,BEIGE/SILVER,"Your casualwear companions , Low-profile design , Pull tab for easy entry , Padded tongue and cuff , Signature New Balance branding , ABZORB midsole provides lightweight cushioning and is designed to absorb impact , Durable rubber outsole , Textured grip tread",Trainers,0,0,0,0,0,100,0,0,50,0,0,50,4.5,40,157.286,282.479,285.688
116709759,New Balance 530 trainers in white and black,14,Women,New Balance,525,WHITE/BLACK,"New kicks for your 'fit , Low-profile design , Pull tab for easy entry , Lace-up fastening , Padded tongue and cuff , Signature New Balance branding , Perforated for ventilation , ABZORB® midsole provides lightweight cushioning , Durable rubber outsole , Textured grip tread",Trainers,100,0,0,0,0,0,0,0,100,0,0,0,4.6,7,195.807,276.057,240.75
116709754,New Balance 530 trainers in white and blue,14,Women,New Balance,525,WHITE/BLUE,"Your casualwear companions , Low-profile design , Pull tab for easy entry , Padded tongue and cuff , Signature New Balance branding , ABZORB midsole provides lightweight cushioning and is designed to absorb impact , Durable rubber outsole , Textured grip tread",Trainers,100,0,0,0,0,0,0,0,100,0,0,0,4.5,6,160.5,282.479,282.479
116709758,New Balance 530 trainers in white and beige,14,Women,New Balance,525,WHITE/PINK,"Shoe game: won , Low-profile design , Pull tab for easy entry , Lace-up fastening , Padded tongue and cuff , Signature New Balance branding , Durable rubber outsole , Textured grip tread",Trainers,100,0,0,0,0,0,0,0,0,0,100,0,4.6,14,138.026,240.75,240.75
116709753,New Balance 530 trainers in white and pastel green - exclusive to ASOS,14,Women,New Balance,525,WHITE/GREEN,"Made for unboxing , Low-profile design , Lace-up fastening , Padded tongue and cuff , Signature New Balance branding , Perforated for breathability , ABZORB® footbed , Textured grip tread",Trainers,100,0,0,0,0,0,0,0,0,0,100,0,4.3,43,144.448,292.109,276.057
116709755,New Balance 530 trainers in white and gold,14,Women,New Balance,446.09,WHITE/GOLD,"Your casualwear companions , Low-profile design , Pull tab for easy entry , Padded tongue and cuff , Signature New Balance branding , ABZORB midsole provides lightweight cushioning and is designed to absorb impact , Durable rubber outsole , Textured grip tread",Trainers,100,0,0,0,0,0,0,0,0,0,100,0,4.1,9,195.807,276.057,266.427
117348656,New Balance 530 trainers in white silver and blue,14,Women,New Balance,525,WHITE/BLUE,"Unboxing potential: considerable , Lace-up fastening , Branded tongue and cuff , Padded for comfort , ABZORB® midsole provides lightweight cushioning , Chunky sole , Textured grip tread",Trainers,0,0,0,0,0,100,0,0,50,0,0,50,4.6,72,163.708,292.109,279.266
118795258,New Balance 530 trainers in white and burgundy - exclusive to ASOS,14,Women,New Balance,525,WHITE/BURGUNDY,"Exclusive to ASOS , Low-profile design , Pull tab for easy entry , Lace-up fastening , Padded tongue and cuff , Signature New Balance branding , ABZORB® midsole provides lightweight cushioning , Durable rubber outsole , Textured grip tread",Trainers,100,0,0,0,0,0,0,0,0,0,100,0,4.2,17,170.125,285.688,288.896
121863343,New Balance 530 trainers in white and silver,14,Women,New Balance,525,WHITE/SILVER,"New kicks for your 'fit , Low-profile design , Pull tab for easy entry , Lace-up fastening , Padded tongue and cuff , Signature New Balance branding , Durable rubber outsole , Textured grip tread",Shoes,100,0,0,0,0,0,0,0,100,0,0,0,4.2,5,141.24,321,301.74
116709758,New Balance 530 trainers in white and beige,15,Women,New Balance,525,WHITE/PINK,"Shoe game: won , Low-profile design , Pull tab for easy entry , Lace-up fastening , Padded tongue and cuff , Signature New Balance branding , Durable rubber outsole , Textured grip tread",Trainers,100,0,0,0,0,0,0,0,0,0,100,0,4.6,14,138.026,240.75,240.75
1637761,New Balance 530 trainers in white silver and blue,15,Women,New Balance,525,White,"This item is excluded from promo , Lace-up fastening  , Branded tongue and cuff , Padded for comfort , ABZORB® midsole provides lightweight cushioning , Chunky sole , Moulded tread",Trainers,0,0,0,0,0,100,0,0,50,0,0,50,4.7,111,163.708,295.318,292.109
1805478,New Balance 530 metallic trainers in white,15,Women,New Balance,525,Munsell white,"This item is excluded from promo , Pull tab for easy entry , Low-profile design , Lace-up fastening , Padded tongue and cuff  , Signature New Balance branding  , ABZORB midsole provides lightweight cushioning , Durable rubber outsole , Textured grip tread , Box shows US to be size and a half smaller and European size to be half a size smaller , Please order your normal size",Trainers,0,0,0,0,0,100,0,0,50,0,0,50,4.6,139,160.5,288.896,285.688
109518354,New Balance 530 trainers in white and pastel pink,15,Women,New Balance,525,WHITE,"Next stop: checkout , Low-profile design , Pull tab for easy entry , Lace-up fastening , Padded tongue and cuff , Signature New Balance branding , ABZORB midsole provides lightweight cushioning , Durable rubber outsole , Textured grip tread",Trainers,0,0,0,0,0,100,0,0,50,0,0,50,4.5,27,157.286,311.37,292.109
116709752,New Balance 530 trainers in beige and silver - exclusive to ASOS,15,Women,New Balance,525,BEIGE/SILVER,"Your casualwear companions , Low-profile design , Pull tab for easy entry , Padded tongue and cuff , Signature New Balance branding , ABZORB midsole provides lightweight cushioning and is designed to absorb impact , Durable rubber outsole , Textured grip tread",Trainers,0,0,0,0,0,100,0,0,50,0,0,50,4.5,40,157.286,282.479,285.688
116709759,New Balance 530 trainers in white and black,15,Women,New Balance,525,WHITE/BLACK,"New kicks for your 'fit , Low-profile design , Pull tab for easy entry , Lace-up fastening , Padded tongue and cuff , Signature New Balance branding , Perforated for ventilation , ABZORB® midsole provides lightweight cushioning , Durable rubber outsole , Textured grip tread",Trainers,100,0,0,0,0,0,0,0,100,0,0,0,4.6,7,195.807,276.057,240.75
116709754,New Balance 530 trainers in white and blue,15,Women,New Balance,525,WHITE/BLUE,"Your casualwear companions , Low-profile design , Pull tab for easy entry , Padded tongue and cuff , Signature New Balance branding , ABZORB midsole provides lightweight cushioning and is designed to absorb impact , Durable rubber outsole , Textured grip tread",Trainers,100,0,0,0,0,0,0,0,100,0,0,0,4.5,6,160.5,282.479,282.479
116709753,New Balance 530 trainers in white and pastel green - exclusive to ASOS,15,Women,New Balance,525,WHITE/GREEN,"Made for unboxing , Low-profile design , Lace-up fastening , Padded tongue and cuff , Signature New Balance branding , Perforated for breathability , ABZORB® footbed , Textured grip tread",Trainers,100,0,0,0,0,0,0,0,0,0,100,0,4.3,43,144.448,292.109,276.057
116709755,New Balance 530 trainers in white and gold,15,Women,New Balance,446.09,WHITE/GOLD,"Your casualwear companions , Low-profile design , Pull tab for easy entry , Padded tongue and cuff , Signature New Balance branding , ABZORB midsole provides lightweight cushioning and is designed to absorb impact , Durable rubber outsole , Textured grip tread",Trainers,100,0,0,0,0,0,0,0,0,0,100,0,4.1,9,195.807,276.057,266.427
117348656,New Balance 530 trainers in white silver and blue,15,Women,New Balance,525,WHITE/BLUE,"Unboxing potential: considerable , Lace-up fastening , Branded tongue and cuff , Padded for comfort , ABZORB® midsole provides lightweight cushioning , Chunky sole , Textured grip tread",Trainers,0,0,0,0,0,100,0,0,50,0,0,50,4.6,72,163.708,292.109,279.266
118795256,New Balance 530 trainers in white and green - exclusive to ASOS,15,Women,New Balance,525,WHITE/GREEN,"Exclusive to ASOS , Low-profile design , Pull tab for easy entry , Lace-up fastening , Padded tongue and cuff , Signature New Balance branding , ABZORB midsole provides lightweight cushioning , Durable rubber outsole , Textured grip tread",Trainers,100,0,0,0,0,0,0,0,0,0,100,0,4.3,23,179.755,285.688,276.057
118795258,New Balance 530 trainers in white and burgundy - exclusive to ASOS,15,Women,New Balance,525,WHITE/BURGUNDY,"Exclusive to ASOS , Low-profile design , Pull tab for easy entry , Lace-up fastening , Padded tongue and cuff , Signature New Balance branding , ABZORB® midsole provides lightweight cushioning , Durable rubber outsole , Textured grip tread",Trainers,100,0,0,0,0,0,0,0,0,0,100,0,4.2,17,170.125,285.688,288.896
121863343,New Balance 530 trainers in white and silver,15,Women,New Balance,525,WHITE/SILVER,"New kicks for your 'fit , Low-profile design , Pull tab for easy entry , Lace-up fastening , Padded tongue and cuff , Signature New Balance branding , Durable rubber outsole , Textured grip tread",Shoes,100,0,0,0,0,0,0,0,100,0,0,0,4.2,5,141.24,321,301.74
116525054,,16,Women,New Balance,0,,"Design inspired by 80s heritage style , Low-profile design , Lace-up fastening , Padded tongue and cuff  , Signature New Balance branding , ENCAP midsole provides lightweight cushioning , Durable rubber outsole , Textured grip tread",Shoes,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
127358713,,17,Women,New Balance,0,,"New kicks for your 'fit , Low-profile design , Lace-up fastening , Padded tongue and cuff , Signature New Balance branding , Durable rubber outsole , Textured grip tread",Shoes,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
125743588,Puma Training Retaliate trainers in rose quartz and plum,18,Women,Puma,290,ROSE,"Hit the ground running , Low-profile design , Pull tab for easy entry , Lace-up fastening , Sock-like cuff , Signature PUMA branding , SoftFoam+ insole for added comfort , Chunky sole , Textured grip tread",Shoes,0,0,0,0,0,100,0,0,100,0,0,0,4.5,6,160.5,266.427,295.318
121949825,adidas Originals Forum 84 Low trainers in off white and grey,19,Women,adidas Originals,475,off white/grey,"Your casualwear companions , Low-profile design , Lace-up fastening , Padded tongue and cuff , Adhesive strap , Signature adidas branding , Perforated for ventilation , Durable rubber outsole , Textured tread",Shoes,100,0,0,0,0,0,0,0,30,0,30,40,0,0,0,0,0
127353527,New Balance 550 trainers in black with gum sole,20,Women,New Balance,720,BLACK,"New kicks for your 'fit , Low-profile design , Lace-up fastening , Padded tongue and cuff , Signature New Balance branding , Durable rubber outsole , Textured grip tread",Shoes,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
117028457,Topshop Millie square toe sock boot in brown,21,Women,Topshop,255,BROWN,"Welcome to the next phase of Topshop , Pull-on style , Zip fastening , Square toe , Block heel",Shoes,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0
116893960,Topshop Hailey high heel point boot in black,22,Women,Topshop,240,BLACK,"Welcome to the next phase of Topshop , Pull-on style , Zip fastening , Pointed toe , Point heel",Shoes,0,0,0,0,0,100,0,0,0,0,0,100,4.7,3,186.177,215.068,215.068
120098443,Topshop Kasper chunky sock boot in black,23,Women,Topshop,255,BLACK,"Welcome to the next phase of Topshop , Sock-like cuff , Zip fastening , Round toe , Chunky sole , Textured tread",Shoes,100,0,0,0,0,0,0,0,0,0,0,100,4,10,179.755,266.427,221.49
119503724,Topshop Miffy leather western ankle boot in black,24,Women,Topshop,385,BLACK,"Welcome to the next phase of Topshop , Pull tab , Elasticated inserts , Square toe , Mid block heel",Shoes,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0
121950688,adidas Originals Gazelle Indoor trainers in light blue,25,Women,adidas Originals,475,BLUE,"Shoe game: won , Low-profile design , Lace-up fastening , Padded cuff , Signature adidas branding , Durable rubber outsole , Textured grip tread",Shoes,100,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0
123111888,adidas Originals Gazelle Indoor trainers in red with gum sole,25,Women,adidas Originals,475,bold orange/ftw,"Made for unboxing , Low-profile design , Lace-up fastening , Signature adidas branding , Gum sole",Shoes,100,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0
115184697,Converse Chuck Taylor All Star Hi unisex trainers in black,26,Women,Converse,315,BLACK,"Your casualwear companions , High-top design , Lace-up fastening , Signature Converse All Star branding , Breathable eyelet vents to inner foot , Vulcanised rubber toe cap and outsole , Archival rubber taping , Textured grip tread",Trainers,100,0,0,0,0,0,0,0,0,0,0,100,4.7,205,173.339,253.589,276.057
1480465,Converse Chuck Taylor All Star Hi black trainers,26,Women,Converse,315,Black,"This item is excluded from promo , Classic high-top design , Lace up fastening , Vent eyelets to the inner foot , Signature Converse All Star logo  , Durable, flat sole , Geometric tread",Trainers,0,0,0,0,0,100,0,0,100,0,0,0,4.8,438,170.125,276.057,301.74
1480467,Converse Chuck Taylor All Star Hi white trainers,26,Women,Converse,315,White,"This item is excluded from promo , Classic high-top design , Lace-up fastening , Vent eyelets to the inner foot , Signature Converse All Star logo to tongue and heel , Durable, flat sole , Geometric tread",Trainers,0,0,0,0,0,100,0,0,100,0,0,0,4.7,130,176.547,269.635,292.109
